Body_Level,Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Smoking,Meal_Count,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking,BMI
3,1,-0.5868487407686863,1.0225103206229413,0.653351098472291,1,-0.780555062614079,0.6389235102108023,0,0.4021545297228099,1,0,2.212859648934561,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,0.29823844042879527
0,1,-0.9748819886081737,-0.02288363100550282,-1.3116304918159973,1,0.7984796667183297,-0.008257040986224574,0,0.4021545297228099,1,0,-0.4057072724239269,1.0053143745781172,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.4547506102484171
3,1,1.985359852988061,0.4359221114052618,0.7567271204661381,1,0.22176983557887064,-1.6209068327882432,0,0.2789880392781837,1,0,0.7647289909558183,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,0.6691591774027537
2,1,-0.045945674234726494,-0.016933624487243292,-0.4393818875782705,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.4657123776617842
2,1,-0.8016466873152429,0.04734335534235478,-0.32238148615056766,0,-0.8520647284221988,-0.008257040986224574,0,0.4021545297228099,1,0,0.7487761982042822,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.3568666350449716
2,1,0.23659535777555418,1.2390990126038282,0.018657016293075545,1,-0.2505532368728447,-0.3353653121055542,0,-1.2250002893167993,0,0,0.7525770194565965,0.45605299601189103,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.4211787715626615
2,1,-0.7457336455267186,1.4067877398245143,0.10989636050673474,1,-0.14724320251439915,1.409046030935648,0,1.1723799557887993,1,0,1.1566978590383392,-0.7311615066851314,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.3888265811970543
1,1,-0.520558603686323,-0.33398548158818026,-1.0103888936688428,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.02012528653308
3,0,-0.39903348848731207,0.6611346138992932,1.8023394282929601,1,1.0694867403021142,0.5158863943452673,0,0.4021545297228099,1,0,0.4957468838255219,0.44264295218309835,0,0,1,0,0,0,1,0,0,0,0,1,0,1.6666585340947417
2,1,-0.8369672233207208,1.0399058991825465,0.017423717294187364,1,-0.780555062614079,-0.008257040986224574,0,1.6672040921207558,1,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.3532362762465555
2,1,1.6933264041844374,0.5374421160489817,-0.06694233945289238,1,0.3880238421979345,1.2473311224635335,0,0.37953544354713475,1,0,1.9473385388511537,0.4206807615812042,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.2589001271259781
3,1,0.13432275785543762,0.6931145778855408,0.9777064511518524,1,-1.8097814186632335,-0.004718887343011256,0,0.4021545297228099,1,0,0.4298659821187396,-1.0732903532211198,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7816625952529475
3,0,0.2704629453996712,-0.8331202202221845,0.8914342207499075,1,1.0694867403021142,1.0869531006688227,0,0.4021545297228099,1,0,-1.2114150707525357,-0.2831820750693882,0,0,1,0,0,0,1,0,0,0,0,1,0,1.5087794948051596
1,1,-0.520558603686323,-0.33398548158818026,-0.7439189574932424,1,1.0694867403021142,-0.008257040986224574,0,-2.127944595073082,1,0,-0.02735860585709835,0.5774078595477135,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.7065508643211191
3,1,2.0196003281704167,0.5130713966331573,1.2053682006955768,1,-0.6088156820493685,0.11705229843595982,0,0.4021545297228099,1,0,-0.5025737477605576,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,1.1134209254223804
0,0,-0.30255338116684244,-0.021499171229496652,-1.201191265425345,1,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,1,0,-1.0458745045084346,0.3715612900589275,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.3296187711499088
3,1,0.9064743296836758,0.5996265536217121,0.9695019179512728,1,-1.0243683717367984,0.029362853356932582,0,0.4021545297228099,1,0,-1.2114150707525357,-0.06062790999063114,0,0,1,0,0,0,1,0,1,0,0,0,0,0.8182400950828581
2,0,-0.4354090890349611,-0.964633330547652,-0.7058602746575608,1,-0.9878503965890357,1.0917426705504747,0,1.3235875348335386,1,0,0.11938269589385812,-0.2613967456396474,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.43182318188699464
1,1,-0.3623542938691242,-0.5453533863221383,-0.9342546261900999,1,-0.780555062614079,-0.008257040986224574,0,1.6672040921207558,0,0,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.8627942667085317
0,0,-0.8358317909891629,-0.11493435351714139,-1.3950300240374345,1,-2.236708165354991,-1.5730062960223476,0,0.664109607658115,0,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.5272266745389182
3,1,-1.0880961567995577,0.22815802944701705,0.41143248406763067,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-1.2114150707525357,0.4645489439078598,0,0,0,1,0,0,1,0,0,0,0,1,0,0.38796510465606676
0,0,-0.20414998405192536,0.16908070007387602,-1.3501792509314394,1,-0.780555062614079,-0.9325085655625484,0,0.4021545297228099,1,0,1.3959719894644091,2.2303160105143887,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5450374302973415
2,1,-0.4457156252066221,-0.07587356472230682,-0.2371969479609577,1,-0.780555062614079,-0.008257040986224574,0,-0.04476597482982339,1,0,1.8997110516071993,1.170491139012368,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.21321838319687514
2,1,2.1689146632060576,-0.016933624487243292,-0.32518048636015606,1,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,0,0,-1.2114150707525357,-1.0755002914189622,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.33602463083426015
2,0,-0.8446964530811499,-0.8513295652150141,-0.54955365428727,0,1.0694867403021142,-0.008257040986224574,0,1.5215475505558187,1,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2797994304153727
1,0,-0.3623542938691242,-1.4965089576249466,-1.4291273648019291,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,1,1.1566978590383392,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.1924170843670792
2,0,-0.9951715331379196,-0.5667966602573965,-0.6746789144046357,1,-0.780555062614079,-0.23549713579883882,0,-1.6071426659772836,1,0,-1.2114150707525357,1.0831977537435162,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.5421015966440059
3,1,0.1597528350240742,0.672738711869188,1.057799357935286,1,-1.589385938681827,0.1134867297462849,0,0.4021545297228099,1,0,0.6282937166753118,-1.0747796234651408,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8758283751228358
3,1,1.745261240398298,0.8285379944485886,0.5985548679384145,1,0.6765175109028828,1.604392750815794,0,-1.9830154570065237,1,0,1.9977781601992346,-0.12973104105809483,0,0,1,0,0,0,1,0,1,0,0,0,0,0.32452181244444306
3,0,2.1053090950569815,-0.7671840023404253,-0.24904621888141307,1,0.05341418147169434,-1.0803595237745411,0,0.3424707564184374,1,0,-0.9979581074870459,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.05842091456588455
3,0,-0.08087164869152041,-1.5691455380867727,-0.32518048636015606,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,-0.23160597793863158,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3318598275282806
2,0,2.043169606246983,-0.3607340899322609,-0.21123135603733217,1,-0.761055622011342,-0.5701880862392216,0,0.11984606937808424,1,0,-1.2114150707525357,0.23189551002669626,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.06867623763997542
1,1,0.2704629453996712,2.202429375219313,-0.0967776839239271,1,1.0694867403021142,-0.008257040986224574,1,0.4021545297228099,1,0,1.1566978590383392,2.2303160105143887,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.8312490287278234
2,1,-0.13211576488871896,0.009656457928288203,-0.4393818875782705,1,-0.4798881188459421,0.23793975212902235,0,0.4021545297228099,1,0,0.06508541858314801,1.4085545412716456,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.47528800778840247
2,1,-0.520558603686323,-0.8624052434230728,-0.6297175562751279,1,-0.780555062614079,1.604392750815794,0,-2.127944595073082,0,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.37561026223901467
3,1,-0.40641308672304555,1.5683045242269675,1.3543293488723849,1,1.0694867403021142,-1.1487455508456974,0,-0.844335490545196,1,0,-1.0389134365513142,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7498744497352073
1,1,-0.520558603686323,0.19443428024671466,-0.553583288796385,1,1.0694867403021142,1.604392750815794,0,0.4021545297228099,1,1,2.3407543239337767,-1.0755002914189622,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.6673631467959822
0,0,1.2804167942606741,-0.6437662827662688,-1.5183711156635695,1,1.0694867403021142,1.1557035865929268,0,0.5433087598951727,1,0,0.49702448075114414,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5425589946962357
0,1,-1.123514146659883,0.7430925189598849,-1.1742665340000225,1,-0.780555062614079,1.4173785924098894,0,1.6672040921207558,1,0,1.1566978590383392,1.1395734920485365,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.4917198152751032
3,1,0.7450758748512678,-0.6321833215868481,0.10973449905407516,1,-2.0187880413058874,-0.20021558365379416,0,0.4021545297228099,1,0,-0.8301334963221614,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.43688065983835106
2,1,-0.20414998405192536,-0.3117812831958766,-0.21327327709111213,1,-0.780555062614079,-0.9746051757277481,0,-0.362207391621465,1,0,-0.277598283204565,1.47717998188348,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.0912077051269543
3,0,-0.5963397337232399,-0.34833736231961565,1.4527366582349004,1,1.0694867403021142,-1.3687690378399975,0,0.4021545297228099,1,0,-0.2797662905917886,-0.46989953852703675,0,0,1,0,0,0,1,0,0,0,0,1,0,1.887508860940791
3,1,0.13197010156414615,0.7388123188890223,1.0150538115264793,1,-1.7837254299109613,0.024397504647974796,0,0.4021545297228099,1,0,0.6318162846583756,-1.0733019235781764,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7988294913805853
2,1,1.3161962809689318,0.43262477209141115,-0.1199612155124777,1,-0.32229230786452606,-0.13786731740314456,0,0.4699586561682151,1,0,-0.7282927997765047,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.27683184202194117
3,0,-0.2392887433054235,-0.42471515469522997,1.302121455029983,1,1.0694867403021142,-0.1527665888296034,0,0.4021545297228099,1,0,-0.9539360721786986,0.206858910264004,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7572175819726794
1,1,0.9032801846684666,0.5114861373476516,-0.5155161550570135,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,1,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.7299224893618316
3,0,-0.5037800874043504,0.22491353210935253,0.24389476496167803,1,-2.327075307260236,-1.3670838188075645,0,0.4021545297228099,1,0,-1.2114150707525357,-0.5451630582731534,0,0,1,0,0,0,1,0,0,0,0,1,0,0.20418871159908125
2,0,-0.5185744052325958,-0.9137148022972417,-0.680980776126654,1,-1.2803919567587645,0.06222059286489876,0,1.1775552735485695,1,0,-0.5458356188184423,-0.3702985991660868,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.4200392600327291
1,0,-1.3115801527723174,-1.6021929099919257,-1.5813958997594153,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.3678586706295255
3,1,0.8066551622002044,-0.20869715605712497,0.13162511851230183,1,-0.6169928668182583,1.2387018334276008,0,-0.04732770019367944,1,0,0.27158249794798256,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.26712880656377513
3,1,-0.48952651190705965,-0.5453533863221383,0.07347220425955453,1,0.010707816493177154,1.604392750815794,0,-2.125878769137686,1,0,0.17705808629891492,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,0.35199316036791284
0,0,-0.9941049196811322,-0.016933624487243292,-1.3910602310625577,1,-2.6239996164610733,-1.5973073157350124,0,0.7035627083606198,0,0,-0.2834984365691389,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.5464436012244855
3,1,0.38109790872810534,1.462018173331497,1.2719889585129782,1,-0.32793493536342044,1.275012256139815,0,0.4021545297228099,1,0,-0.21742216554564905,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7189160715850829
2,1,-1.1533758429551184,1.0399058991825465,0.39809505468790224,1,-0.780555062614079,1.604392750815794,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,0,1,0.03235795043198812
3,1,-0.22760836090730957,1.603972858150822,1.339793566122541,1,0.9261288510359414,-0.3154168341809632,0,0.013643893565214423,1,0,-0.6447315669359039,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7197660089945506
2,0,-0.20414998405192536,-2.3419805765607786,-1.0103888936688428,1,-0.780555062614079,-1.6209068327882432,1,-2.127944595073082,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2857220789238038
3,1,0.3665685831188036,0.9677660332968467,1.2037890617866664,1,-0.7767143758312247,0.5374201070151996,0,0.4021545297228099,1,0,-0.1486509820080572,-0.9413568775191107,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8832264576544799
1,0,-0.520558603686323,-1.0737731481570307,-0.9723217599294713,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7309981201956919
2,0,-0.6009142113416044,-1.8217724578247982,-0.814708294857908,0,-0.7732455474507576,-1.285511154388843,0,0.4021545297228099,1,0,1.058126342392259,0.9559155615783274,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.2278650151558439
3,1,-0.22169500021496227,0.9609916919501222,1.1273762951574862,1,-0.7867601028210601,-0.008257040986224574,0,0.4021545297228099,1,0,0.6837099273453481,0.1471294213206723,0,0,1,0,0,0,1,0,0,0,0,1,0,0.808463438463849
3,1,0.121415184626072,0.6593062815233447,1.0098212175240666,1,-1.8673325190683503,-0.004233479755678319,0,0.4021545297228099,1,0,0.6745441462505924,-1.0724143119011076,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8318329594150903
0,0,-0.5276849168220386,0.6103851799726703,-1.2003267608181238,1,1.0168974520124183,1.4345452494436215,0,1.151588866230789,1,0,1.1566978590383392,0.5933286708578246,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.4876028202822875
1,0,-0.9951715331379196,-0.6510373386891172,-1.0484560274082144,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9673426793779039
3,0,0.2704629453996712,-0.8338600078887535,0.8923089273489706,1,1.0694867403021142,1.1016153125758872,0,0.4021545297228099,1,0,-1.2114150707525357,-0.3294155689600771,0,0,1,0,0,0,1,0,0,0,0,1,0,1.510319790266846
0,1,-0.9951715331379196,0.6917618232952444,-1.347937439358394,1,0.5310598241904,-0.2130571139459139,0,0.4021545297228099,1,0,0.22979477718889268,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.6620570518936242
2,0,-1.2514482766538984,-0.892799948123817,-0.7091423087271684,1,0.7950589394247377,-0.008257040986224574,0,-2.127944595073082,1,0,-0.05349191609380549,1.8424131785536806,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.4634238861794798
3,1,-0.03945249474689946,-0.9311949280187404,0.4548442433840099,1,1.0694867403021142,-1.6209068327882432,0,-0.7099049987969782,1,0,0.6160411003765738,0.39594003237753506,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0185753563914863
1,0,0.11225863558247236,-1.3908250052579678,-1.2007245623657004,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,0,0,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9202517340119217
3,1,2.5644586606541164,0.4914378915836353,0.8285624665316936,1,-0.19324264190210738,-1.6209068327882432,0,1.3311095195315565,1,0,0.7169830980653746,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,0.720041646577674
3,1,0.5170719817470304,1.0528416149522637,1.2374898572189983,1,0.5977149803076677,0.7639409600206706,0,0.4021545297228099,1,0,-0.4009438132656526,0.045021020294705866,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8763711746052077
3,0,0.2704629453996712,-0.8500719261818472,0.7006413277097064,1,1.0694867403021142,0.9225805453398186,0,0.4021545297228099,1,0,-1.2114150707525357,-0.4109072466190361,0,0,1,0,0,0,1,0,0,0,0,1,0,1.280857968233361
3,0,-0.9688593087377427,-0.5500774589929407,-0.1605799511592657,1,0.8193166875445749,-0.2067500406101762,0,0.4021545297228099,1,0,-0.4636064495008488,-0.7673750713646604,0,0,0,1,0,0,1,0,0,0,0,1,0,0.07189730876025067
0,1,-0.9951715331379196,1.4626417086504624,-1.0103888936688428,1,1.0694867403021142,-0.008257040986224574,0,1.6672040921207558,1,1,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,-1.4938371191701578
3,1,0.42040677538407495,-0.5685298770762155,0.4967736304454445,1,0.9495244796756191,-1.6209068327882432,0,-1.0578923023222804,1,0,0.07907741382881735,0.10797037431612075,0,0,0,1,0,0,1,0,0,0,0,1,0,0.874444201438982
2,1,0.42866725521687005,2.413797279953271,0.5884307233847597,1,-0.780555062614079,-1.6209068327882432,0,-2.127944595073082,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.28684293168299163
2,0,-0.08886539605796383,-0.4025849350695865,-0.24904621888141307,1,-0.780555062614079,0.21356293787614317,0,0.4021545297228099,1,0,-1.2114150707525357,-0.8689247894356,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.09617659947532307
3,0,0.2704629453996712,-0.6633389507446329,0.929911147183983,1,1.0694867403021142,1.0305071326561686,0,0.4021545297228099,1,0,-1.2114150707525357,-0.48445174188814744,0,0,1,0,0,0,1,0,0,0,0,1,0,1.4540226667262346
0,0,-0.8387737583345234,-1.6628237934648626,-1.7132967290110517,1,0.4885921146044587,-1.120866061245024,0,-2.127944595073082,0,0,-1.2114150707525357,0.6843510169152573,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.5319620834381564
3,0,-0.3049455885355884,-0.9978709335670664,-0.15888645858060216,1,-1.0015721566412652,0.4968974430467991,0,0.15745093266992577,1,0,1.3304912988427615,-0.7513914495448125,0,0,0,1,0,0,1,0,0,0,0,1,0,0.27597405376107814
0,0,-0.3879840248767496,-1.2001077448165176,-1.6104766394383345,0,1.0694867403021142,0.8791954279909691,0,-1.2473688956791198,0,0,0.0896995843753944,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.516484722303134
2,1,-0.8011633731487514,1.190558373281674,-0.048979410719626575,1,1.016484892690368,0.20746228371375636,0,0.895704761145432,1,0,1.5338103706558168,0.04619293217374136,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.47195495865290965
3,1,0.11984374121665774,1.0737987427066362,1.210179924467367,1,-1.832588734009584,0.15132916976071106,0,0.4021545297228099,1,0,0.10391536629292897,-0.7499567252697735,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8387291937239332
2,0,-0.72202831174371,-2.0432437484050388,-0.9683616360065644,1,0.6589236133571497,-0.4973882366879031,0,0.4021545297228099,0,1,-0.09574970726945886,0.37893491332038975,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.35216122298961394
3,0,0.2704629453996712,-0.4770287111168846,0.9671976382117614,1,1.0694867403021142,1.256549028673474,0,0.4021545297228099,1,0,-1.2114150707525357,-0.8642999524291953,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3893329169671935
1,0,-0.3623542938691242,-2.1306126718268206,-1.4291273648019291,0,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,2.3407543239337767,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.9871531849060815
3,0,-0.35263089878344916,-1.0737731481570307,-0.17137716070456613,1,-1.9600658644395244,0.2598105086054411,0,-0.14133606327459552,1,0,1.4324065909457069,1.0421081100186358,0,0,0,1,0,0,1,0,0,0,0,1,0,0.2958066251335775
2,0,-0.4891998200072874,0.44639539108482906,-0.2916677045013631,1,0.16404483124427965,-0.008257040986224574,0,-2.127944595073082,1,0,1.298408104869955,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.46726709199532296
1,0,1.3778931141200632,-1.4965089576249466,-1.4671944985413008,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.243753593836116
3,0,0.268306304248243,-0.3450717281914748,0.9786073860060622,1,1.0694867403021142,1.49172819841113,0,0.4021545297228099,1,0,-1.1603810530590775,-0.8463592873586029,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3267933528823064
3,0,-0.6625879466635017,1.2181735900351653,2.566396898790147,1,1.0694867403021142,0.6605717210159527,0,0.4021545297228099,1,0,1.0584377492425263,0.4583687203313953,0,0,1,0,0,0,1,0,0,0,0,1,0,2.118980046892395
3,0,3.637584439650986,-0.6110253943229783,-0.17372114446456813,1,-0.7110212414514739,-0.28667941489105137,0,-1.5979078041717787,1,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,0.08250433730080409
3,1,0.12816022537512836,1.3632565198445534,1.2136512663930603,1,-1.7877141200380489,0.5776299169239911,0,0.4021545297228099,1,0,0.1439542356533681,-0.9085135925594029,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7070950210523361
2,0,-0.5238407102977906,0.5807091261480234,-0.2977075882089868,1,-0.780555062614079,1.3032045998000983,0,0.4021545297228099,1,0,-0.9405586022383099,2.2303160105143887,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.520415231990741
0,0,-0.6384945377085111,-1.3963205707810515,-1.7213094419247181,1,-0.054108398071991956,-1.6209068327882432,0,-2.127944595073082,0,0,-1.2114150707525357,0.14479055628705437,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.6119982262688972
0,1,-1.1200053332724471,1.2465920048266477,-1.0741466984919739,1,0.2547283302978229,-0.008257040986224574,0,1.6672040921207558,1,0,1.1566978590383392,-0.5275893388120756,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.507008336347828
3,1,-0.2142595558578638,0.012922092056429064,0.27012545640466434,1,-0.780555062614079,-0.4175523960949523,0,0.4021545297228099,1,0,-0.6724136230286943,-0.5215149013572731,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3265882095996214
3,0,0.2648922552423878,-0.8207869029809566,0.892368730816075,1,1.0694867403021142,0.7524637314524155,0,0.4021545297228099,1,0,-1.2113014013319057,-0.3590257655764941,0,0,1,0,0,0,1,0,0,0,0,1,0,1.502447498408208
3,1,-0.2506981217208202,1.4836622467762548,1.3507233254275215,1,1.0694867403021142,-0.5802026414463122,0,-0.1955687380145957,1,0,0.002761422496911874,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7852357114867118
0,0,-0.3291779008745986,-1.1388004840484336,-1.6175501219612494,0,1.0694867403021142,1.1250858176457736,0,0.39356484319412777,0,0,1.117901064909575,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5415458811235543
1,0,-0.520558603686323,-1.6021929099919257,-1.1245902948869573,1,-0.780555062614079,-0.008257040986224574,0,1.6672040921207558,0,1,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.7438460365707623
0,0,-0.2954854454214494,-0.01577110101120595,-1.3844584383938072,1,0.4671704805684917,0.7228925722201415,0,0.4021545297228099,1,0,0.3534623706084317,2.214806773333869,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5392272303594832
2,0,0.9437399876783563,-0.5233288506488577,-0.4935902092986766,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0442983442531641,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.34009789560972686
3,1,-0.416966421618021,0.5742412682631637,1.1332460949115621,1,-1.150337718097362,-0.008257040986224574,0,0.4021545297228099,1,0,0.7890779280999282,0.18806865040381493,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0049216238645133
2,0,-0.3720314932963324,-0.9549949540917833,-0.7081490610736405,1,-0.9541000839784356,0.9556979214642647,0,1.6516528378501978,1,0,1.0646185239892805,1.1991062849219032,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.43842423032374167
3,1,0.40411584478495877,-0.10665930004680717,0.6110875200437588,1,0.4781671290450263,-1.0302931983382553,0,-2.0152944616406696,1,0,-0.9967172163118355,0.6462961125555515,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7718395509950341
3,0,0.2693393783913495,-0.6713814995197601,0.7040224124613037,1,1.0694867403021142,0.6676899571969671,0,0.4021545297228099,1,0,-1.1884396391077048,-0.08767940478935174,0,0,1,0,0,0,1,0,0,0,0,1,0,1.1825380769846463
2,0,-0.6787629135035219,-0.8070691259637248,-0.4609521721060804,0,0.18590492518753748,0.6330179866732236,0,-2.0863409101145005,1,0,1.5814177289398679,-0.3480769019844908,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.1873577944030444
3,1,-0.601009450336114,2.896381911646607,1.3003978513485315,1,-0.780555062614079,1.604392750815794,0,0.4021545297228099,1,0,-0.3032283694436917,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,0.15547575973866445
2,0,1.7664944736361035,-0.5262034541532401,-0.27044295534650514,1,-0.49182828864196354,-1.2640580742085006,0,0.2871830303433976,1,0,-0.615504317156425,1.8933475432257187,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.07058053501283033
3,1,0.18798502692819238,1.6556734476487491,1.1813099625079626,1,-0.7276975182629607,0.8471375627797367,0,0.4021545297228099,1,0,0.34274192337526854,-0.9650777623936334,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5458603647505362
2,1,1.3778931141200632,1.5683256610174414,0.47422932216664526,1,-0.780555062614079,1.604392750815794,1,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.0940797766359435
3,1,-0.40645058114447197,0.11160976677671468,0.46280807809795554,1,-0.780555062614079,0.32391172517977956,0,0.373745311700039,1,0,1.984204136885673,2.2303160105143887,0,0,0,1,0,0,1,0,0,0,0,1,0,0.4984142782945644
